d,price_usd,rhodl_1m
2023-12-15,41978.0970195792,1580.9098666666666
2023-12-16,42203.2140450029,1595.4561333333334
2023-12-17,41428.6657855056,1611.881
2023-12-18,42635.7331911163,1627.0539999999999
2023-12-19,42271.863025716,1644.6324
2023-12-20,43605.1555549386,1660.1836
2023-12-21,43870.2382340736,1674.4270666666669
2023-12-22,44009.5016551724,1687.7176333333334
2023-12-23,43768.8067518995,1702.9662666666666
2023-12-24,43097.8093258329,1712.6109666666666
2023-12-25,43623.7504029807,1724.6303999999998
2023-12-26,42491.1229079486,1740.3064333333334
2023-12-27,43436.9594269433,1757.8026333333332
2023-12-28,42670.6797180012,1778.6188
2023-12-29,41998.6033442431,1795.2532666666666
2023-12-30,42204.4917744009,1812.1483666666668
2023-12-31,42217.1587913501,1830.2392333333335
2024-01-01,44049.4735534775,1846.1559000000002
2024-01-02,44941.160493571,1857.0271666666665
2024-01-03,42773.6515423729,1888.8239333333333
2024-01-04,44250.7452670953,1910.1766666666667
2024-01-05,44146.3222022209,1933.1024333333335
2024-01-06,43917.9798147282,1953.7756000000002
2024-01-07,43844.195949737,1976.9720666666667
2024-01-08,46981.3242995324,2003.9302
2024-01-09,46084.005795149,2032.2501333333335
2024-01-10,46818.1592764465,2038.5472666666667
2024-01-11,46380.8708082992,2051.6714666666667
2024-01-12,42817.4305356517,2066.393433333333
2024-01-13,42846.9544699006,2080.4678
2024-01-14,41888.1513068381,2092.7029666666667
2024-01-15,42528.9192489772,2107.4800666666665
2024-01-16,43171.4472241379,2121.9109999999996
2024-01-17,42689.304327294,2140.5079666666666
2024-01-18,41261.9076177674,2149.9188666666664
2024-01-19,41606.8535330216,2158.6135
2024-01-20,41668.6904102864,2165.9993666666664
2024-01-21,41537.1123562244,2181.9591
2024-01-22,39577.0998603156,2191.1273666666666
2024-01-23,39737.3143617767,2209.8746
2024-01-24,40101.8568980129,2216.8622000000005
2024-01-25,39917.6611461134,2223.3397
2024-01-26,41860.7310458796,2230.3045666666667
2024-01-27,42125.3014155465,2234.4128333333333
2024-01-28,41983.0202744009,2238.3012
2024-01-29,43218.3470821157,2244.1062
2024-01-30,42950.0541277031,2251.7287
2024-01-31,42589.4708059614,2262.3749000000003
2024-02-01,43020.3596548802,2269.2904333333336
2024-02-02,43155.3852030976,2249.9346333333333
2024-02-03,42982.3789979544,2236.3911
2024-02-04,42576.2913050847,2222.4054
2024-02-05,42619.2742738165,2208.8167333333336
2024-02-06,43102.7062632963,2185.7426333333333
2024-02-07,44253.0314731151,2159.3348333333333
2024-02-08,45332.09157218,2137.5651000000003
2024-02-09,47176.9665137347,2138.1994
2024-02-10,47792.8972156634,2139.543466666667
2024-02-11,48200.7986057861,2150.3773333333334
2024-02-12,49989.80371654,2159.7755
2024-02-13,49628.0941528346,2187.6217
2024-02-14,51844.2929193454,2215.5144333333333
2024-02-15,51939.1472919345,2244.3415333333332
2024-02-16,52157.3123977206,2270.8706666666667
2024-02-17,51674.8158521333,2304.1117
2024-02-18,52148.0645365283,2336.4463666666666
2024-02-19,51804.8051537113,2365.744833333333
2024-02-20,52308.0531712449,2382.2960000000003
2024-02-21,51744.321808007,2405.9825333333333
2024-02-22,51292.3252574518,2424.0934
2024-02-23,50789.1431759205,2450.0871333333334
2024-02-24,51578.2349164231,2474.6685
2024-02-25,51746.4789669784,2502.3052333333335
2024-02-26,54551.8259184687,2540.3993666666665
2024-02-27,57049.888220339,2624.7394
2024-02-28,62460.740619813,2712.9961666666663
2024-02-29,61394.7818515488,2811.0610333333334
2024-03-01,62524.401817066,2909.2476333333334
2024-03-02,62049.6145637054,3011.5414
2024-03-03,62991.4422913501,3127.6670999999997
2024-03-04,68091.8388243717,3255.6924666666664
2024-03-05,63950.524329924,3382.378166666667
2024-03-06,66103.7215400351,3517.3979666666664
2024-03-07,67070.3791484512,3661.2322
2024-03-08,68343.7149552893,3808.866
2024-03-09,68502.5053392753,3954.3607
2024-03-10,68882.2513395675,4112.805133333333
2024-03-11,72198.0875341905,4259.0162
2024-03-12,71432.7283018702,4438.783433333333
2024-03-13,73081.5759053185,4615.0473
2024-03-14,71505.2729076563,4767.028066666667
2024-03-15,69424.9141753361,4914.527166666667
2024-03-16,65433.6819006429,5064.0767000000005
2024-03-17,68285.0891691993,5194.141266666667
2024-03-18,67770.8865245471,5308.2901999999995
2024-03-19,61969.3075394506,5361.113566666667
2024-03-20,67848.1076396844,5410.581966666667
2024-03-21,65454.7357232612,5463.0766
2024-03-22,63486.4849997078,5531.315799999999
2024-03-23,64361.2429047341,5596.9536
2024-03-24,67289.5658310929,5687.411166666667
2024-03-25,70042.0204237288,5826.6421
2024-03-26,70071.0472144945,5955.966700000001
2024-03-27,69267.8879815897,6071.645533333332
2024-03-28,70826.8968714202,6139.7073666666665
2024-03-29,69917.0430070134,6181.078233333334
2024-03-30,69663.0119073641,6209.3883000000005
2024-03-31,71227.4517939801,6225.2096
2024-04-01,69791.6277305669,6241.298466666666
2024-04-02,65533.7548351841,6250.5806
2024-04-03,66130.2162393337,6244.122133333333
2024-04-04,68438.135024547,6242.21
2024-04-05,67904.9094766219,6236.183499999999
2024-04-06,69136.0710783168,6224.405233333334
2024-04-07,69392.6830108124,6165.6296
2024-04-08,71712.7972840444,6098.972933333334
2024-04-09,69074.5418638223,6009.797566666666
2024-04-10,70579.4456767972,5918.722400000001
2024-04-11,70046.5536057861,5790.5726
2024-04-12,67098.113691993,5665.6338000000005
2024-04-13,64551.6482875512,5550.193566666667
2024-04-14,65648.8099602572,5430.2827
2024-04-15,63393.325166277,5299.292166666667
2024-04-16,63784.8203340152,5181.757933333332
2024-04-17,61324.2184286967,5086.0428
2024-04-18,63510.14500263,5052.424933333333
2024-04-19,63762.6310300994,5023.8515
2024-04-20,64907.9928366452,4993.844766666666
2024-04-21,64968.192619813,4939.505
2024-04-22,66944.5960911748,4898.6443
2024-04-23,66385.3002919345,4853.273400000001
2024-04-24,64189.9679064874,4755.7896
2024-04-25,64515.3874725307,4664.802
2024-04-26,63777.4715002922,4579.400933333334
2024-04-27,63429.3099649328,4498.9002
2024-04-28,62978.5770049678,4440.618
2024-04-29,63908.3888766803,4384.3409
2024-04-30,60636.3261633548,4317.617466666667
2024-05-01,58141.7772799532,4247.1473000000005
2024-05-02,59170.1088936295,4174.490833333333
2024-05-03,62983.6554783752,4104.752566666667
2024-05-04,63881.1305429573,4031.995433333334
2024-05-05,64067.5959918177,3954.4619666666667
2024-05-06,63228.1031341321,3874.4286666666667
2024-05-07,62396.999720339,3829.747733333333
2024-05-08,61079.27442782,3790.5564
2024-05-09,62998.4903381064,3751.3287
2024-05-10,60896.6418880772,3723.0741666666668
2024-05-11,60843.5729240211,3689.4334999999996
2024-05-12,61431.2746879018,3657.6812333333337
2024-05-13,62886.9394491526,3621.298133333333
2024-05-14,61555.5670046756,3593.3659666666663
2024-05-15,66281.5322542373,3580.4759333333336
2024-05-16,65269.2603246639,3585.081833333333
2024-05-17,66956.4409476914,3582.990533333333
2024-05-18,66977.6006914085,3583.403833333333
2024-05-19,66259.4704260666,3593.7943666666665
2024-05-20,71202.2025902981,3625.9600666666665
2024-05-21,70217.2546914085,3657.7011666666663
2024-05-22,69074.9141350088,3679.625
2024-05-23,67758.7306586791,3678.463666666666
2024-05-24,68608.998279661,3681.678166666666
2024-05-25,69282.7925976037,3684.985633333333
2024-05-26,68445.0069532437,3683.083766666667
2024-05-27,69347.815260374,3703.7738
2024-05-28,68342.8204488603,3711.9731
2024-05-29,67584.2632402104,3725.1199333333334
2024-05-30,68375.4760260082,3758.0830666666666
2024-05-31,67377.7626122151,3789.7524666666664
2024-06-01,67714.3526399766,3814.7754333333332
2024-06-02,67805.4855742256,3856.231566666667
2024-06-03,68833.3028351841,3868.8097
2024-06-04,70554.0894330801,3892.2701
2024-06-05,71087.4433158971,3926.0013666666664
2024-06-06,70788.5013755114,3963.2839
2024-06-07,69338.1573240795,4001.9165333333335
2024-06-08,69310.1092618352,4047.7388666666666
2024-06-09,69644.0190894214,4085.6014
2024-06-10,69465.9362478083,4115.5514
2024-06-11,67368.263506429,4138.955033333334
2024-06-12,68213.8346838106,4152.1088
2024-06-13,66783.4902767388,4159.647366666667
2024-06-14,65982.1865195792,4163.3633
2024-06-15,66204.904308007,4154.945833333333
2024-06-16,66622.5999336645,4150.754933333334
2024-06-17,66483.8785260082,4143.632766666667
2024-06-18,65112.1230020456,4124.6197
2024-06-19,64878.7141525424,4089.7262333333333
2024-06-20,64897.7011542957,4065.8865
2024-06-21,64086.0489228521,4048.1537333333335
2024-06-22,64258.135506429,4035.828366666667
2024-06-23,63345.0218760959,4027.2971666666667
2024-06-24,60258.9554374635,4011.877966666667
2024-06-25,61739.6658477498,4004.5250666666666
2024-06-26,60794.4760584454,3980.9234
2024-06-27,61569.9234275278,3964.7452333333335
2024-06-28,60303.3147364115,3932.2399333333333
2024-06-29,60889.3298430742,3902.058366666666
2024-06-30,62763.2796861485,3870.8047333333334
2024-07-01,62835.3997647575,3840.517066666667
2024-07-02,62028.6170385739,3789.8059333333335
2024-07-03,60216.3920859147,3766.963033333333
2024-07-04,57418.2420213326,3751.3338
2024-07-05,56720.9881256575,3729.0836333333336
2024-07-06,58259.221773232,3711.887066666667
2024-07-07,56112.5725587376,3692.9138333333335
2024-07-08,56691.9149061952,3670.0450666666666
2024-07-09,57981.4320967271,3654.8411666666666
2024-07-10,57722.0113527177,3644.3094
2024-07-11,57307.712738457,3617.0510333333336
2024-07-12,57859.1202819988,3595.4423
2024-07-13,59329.0372016365,3581.5452666666665
2024-07-14,61015.0339412624,3571.7642333333333
2024-07-15,64734.7611697837,3591.7801666666664
2024-07-16,65118.8266583869,3609.5371
2024-07-17,64201.3707805377,3630.1192666666666
2024-07-18,63984.3022022209,3658.517633333334
2024-07-19,66755.7833828171,3687.345933333333
2024-07-20,67185.4978112215,3709.119833333333
2024-07-21,68056.6201215663,3722.1646666666666
2024-07-22,67535.1976738749,3729.5206666666663
2024-07-23,65916.4081616014,3743.225733333333
2024-07-24,65353.3857784921,3782.366833333333
2024-07-25,65722.0611917007,3816.9067333333337
2024-07-26,67912.2433091759,3835.3383999999996
2024-07-27,68077.3730812391,3855.2436666666667
2024-07-28,68170.6691309176,3901.7474
2024-07-29,66867.167277031,3961.4263
2024-07-30,66186.9146861484,4008.8156999999997
2024-07-31,64690.6340385739,4039.7078333333334
2024-08-01,65178.0554891876,4071.7302666666665
2024-08-02,61506.7698877849,4099.1808
2024-08-03,60688.2444272355,4111.147333333333
2024-08-04,58306.2644786675,4124.392533333334
2024-08-05,54343.6276773816,4127.686766666667
2024-08-06,56047.4712866744,4129.330833333333
2024-08-07,55129.7410376973,4125.839233333334
2024-08-08,61908.7896724138,4126.045499999999
2024-08-09,60720.9407594974,4133.670366666667
2024-08-10,60871.5550727645,4164.289833333333
2024-08-11,58836.1043722969,4188.376333333334
2024-08-12,59394.1629538282,4210.702166666667
2024-08-13,60536.2457846289,4225.6762
2024-08-14,58840.6466797195,4208.7741
2024-08-15,57644.1876879018,4178.9393
2024-08-16,58927.2765087668,4140.270533333333
2024-08-17,59414.6743351841,4096.8358
2024-08-18,58793.2061458212,4054.9359666666664
2024-08-19,59411.5190169492,4012.922666666667
2024-08-20,59123.3002662186,3973.7819
2024-08-21,61133.0256493279,3935.6469
2024-08-22,60394.4737749854,3887.8895333333335
2024-08-23,64106.8029152543,3833.5122333333334
2024-08-24,64023.226703682,3777.206866666667
2024-08-25,64498.0183413209,3723.391466666667
2024-08-26,62983.4427729398,3683.023333333333
2024-08-27,59548.0076215663,3626.158366666666
2024-08-28,59100.7747548217,3558.1071
2024-08-29,59339.7909947399,3503.1023333333337
2024-08-30,59142.9399640561,3462.9799666666668
2024-08-31,58959.926273232,3424.240233333333
2024-09-01,57349.0807180012,3393.050666666667
2024-09-02,59159.0238877849,3355.2234333333336
2024-09-03,57637.7754444769,3311.8526333333334
2024-09-04,58033.3989704851,3272.4954666666667
2024-09-05,56112.9529400935,3239.6349333333333
2024-09-06,53838.9534623028,3214.1880666666666
2024-09-07,54066.4399248977,3183.282833333333
2024-09-08,54859.2584082408,3152.5425333333333
2024-09-09,57135.7814371712,3116.7493000000004
2024-09-10,57664.4998214494,3094.775533333333
2024-09-11,57409.1950663355,3069.196933333333
2024-09-12,58124.6418065459,3049.424566666667
2024-09-13,60536.8814503215,3033.546333333333
2024-09-14,60007.1702507306,3027.5631000000003
2024-09-15,59129.9197536528,3031.8952
2024-09-16,58227.46421654,3032.6787333333336
2024-09-17,60238.2177255991,3036.401766666667
2024-09-18,61306.2337317358,3048.188033333333
2024-09-19,62994.6096528346,3060.8206666666665
2024-09-20,63153.9518270018,3075.4851666666664
2024-09-21,63367.7296078317,3089.3448999999996
2024-09-22,63571.9521729983,3092.7894
2024-09-23,63336.0126347165,3096.251266666666
2024-09-24,64342.7891113384,3109.119866666667
2024-09-25,63059.6269167154,3105.6600000000003
2024-09-26,65057.7861461134,3103.9079
2024-09-27,65767.7132542373,3107.3351666666663
2024-09-28,65770.5276478667,3112.2403666666664
2024-09-29,65617.7610689655,3115.6108
2024-09-30,63260.0425482174,3115.2559333333334
2024-10-01,60858.2487086499,3108.5738333333334
2024-10-02,60686.0993135593,3105.283366666666
2024-10-03,60765.2367498539,3103.2109333333333
2024-10-04,62052.5100496785,3100.0681999999997
2024-10-05,62030.4538977206,3094.8101
2024-10-06,62789.8814555815,3094.0101333333337
2024-10-07,62416.508829924,3141.754566666667
2024-10-08,62126.3273769725,3185.1937666666663
2024-10-09,60615.2581917008,3245.176933333333
2024-10-10,60221.1172869667,3323.7178333333336
2024-10-11,62462.539962595,3407.4063000000006
2024-10-12,63202.8806992987,3489.862633333333
2024-10-13,62759.431113384,3566.485533333333
2024-10-14,66089.7587410871,3635.3806999999997
2024-10-15,66933.974833723,3696.3925000000004
2024-10-16,67662.9534038574,3757.4129
2024-10-17,67337.9075482174,3803.2302
2024-10-18,68390.5375625365,3844.9628666666667
2024-10-19,68357.8982963179,3893.707366666667
2024-10-20,69012.3532089421,3954.1767666666665
2024-10-21,67440.4625058445,3991.404466666667
2024-10-22,67425.7553211572,4023.079266666667
2024-10-23,66647.2866642315,4054.3865
2024-10-24,68130.9948369374,4077.800333333333
2024-10-25,66261.5376861485,4097.034733333333
2024-10-26,67023.3399611338,4106.117499999999
2024-10-27,68000.1475008767,4099.3014
2024-10-28,69862.5205470485,4113.385433333333
2024-10-29,72678.7866201052,4139.181166666666
2024-10-30,72450.2843819404,4175.0639
2024-10-31,70367.0819576271,4226.062166666667
2024-11-01,69483.5830303916,4282.2714000000005
2024-11-02,69241.6794865576,4344.1437
2024-11-03,68742.7546227352,4425.4712
2024-11-04,67779.0969795441,4496.614466666667
2024-11-05,69538.0241729982,4625.406633333333
2024-11-06,75696.0366192285,4729.491333333334
2024-11-07,75972.2955546464,4836.2285
2024-11-08,76507.4474012273,4933.6222
2024-11-09,76799.2527469316,5026.945066666667
2024-11-10,80409.2865666277,5143.202300000001
2024-11-11,88859.998448568,5280.595933333333
2024-11-12,88048.7488877849,5393.736399999999
2024-11-13,90369.3819693162,5549.739233333333
2024-11-14,87204.2569827586,5716.572366666666
2024-11-15,91139.0844427236,5892.666066666667
2024-11-16,90567.6957568673,6069.154033333333
2024-11-17,89732.9704292811,6239.1928333333335
2024-11-18,90587.6965534775,6391.094800000001
2024-11-19,92254.1385800701,6540.132500000001
2024-11-20,94160.0406858562,6784.320133333334
2024-11-21,98545.5688798948,7051.5668
2024-11-22,98938.3495450029,7338.8195
2024-11-23,97707.0484590883,7638.036133333333
2024-11-24,97980.2082819988,7952.146666666667
2024-11-25,93343.0290745178,8282.620633333332
2024-11-26,91875.5699593805,8606.8091
2024-11-27,95989.0802273524,8820.871066666667
2024-11-28,95737.9402822911,8993.195433333334
2024-11-29,97398.9417399182,9126.091833333334
2024-11-30,96463.6248980129,9241.8658
2024-12-01,97469.6044529515,9335.835066666665
2024-12-02,95726.4417258913,9414.499866666667
2024-12-03,96010.8774228521,9493.212366666668
2024-12-04,98920.2528255406,9659.595900000002
2024-12-05,96949.6644117475,9820.477833333334
2024-12-06,99953.1056580947,9959.4721
2024-12-07,99977.7002282291,10096.3614
2024-12-08,100798.98356429,10266.035166666668
2024-12-09,97390.1988597311,10451.517766666666
2024-12-10,96835.5017387493,10618.9418
2024-12-11,101310.201899766,10701.243833333334
2024-12-12,100090.890479544,10753.912866666667
2024-12-13,101289.823976914,10765.613966666668
2024-12-14,101366.87166803,10780.810300000001
2024-12-15,104551.367141146,10784.696566666667
2024-12-16,105855.672229982,10781.600966666667
2024-12-17,106115.910582992,10772.075466666667
2024-12-18,100469.770656926,10801.682833333332
2024-12-19,97697.045779661,10836.189166666667
2024-12-20,97617.4422051432,10791.716166666667
2024-12-21,97093.0190832846,10718.914333333332
2024-12-22,95149.1058252484,10637.615099999999
2024-12-23,94800.7562060199,10523.021700000001
2024-12-24,98637.7330543542,10379.931933333335
2024-12-25,99235.3678869082,10190.546466666665
2024-12-26,95628.3030902981,9997.817299999999
2024-12-27,94219.9821461134,9883.789133333334
2024-12-28,95123.5811098773,9809.6156
2024-12-29,93457.5783202806,9728.7501
2024-12-30,92523.163085038,9691.936433333334
2024-12-31,93389.7326016949,9674.472466666666
2025-01-01,94455.7965718878,9667.421999999999
2025-01-02,96851.393682934,9649.754299999999
2025-01-03,98120.6846759205,9552.043899999999
2025-01-04,98230.0478571011,9394.464966666665
2025-01-05,98414.8120964348,9209.245033333335
2025-01-06,102179.560366745,8992.7649
2025-01-07,96974.9957857978,8758.5378
2025-01-08,95039.2809210988,8494.399366666667
2025-01-09,92346.1691589714,8238.1921
2025-01-10,94759.1196358854,8043.4565
2025-01-11,94606.5080099357,7904.190633333333
2025-01-12,94353.7752586207,7763.765933333333
