d,price_usd,realized_price
2024-05-17,66956.4409476914,29193.58228967962
2024-05-18,66977.6006914085,29205.113743623704
2024-05-19,66259.4704260666,29218.265121138607
2024-05-20,71202.2025902981,29292.487094188535
2024-05-21,70217.2546914085,29352.866153050883
2024-05-22,69074.9141350088,29387.220974497694
2024-05-23,67758.7306586791,29416.49975812955
2024-05-24,68608.998279661,29446.649948341226
2024-05-25,69282.7925976037,29460.03529115441
2024-05-26,68445.0069532437,29478.559332262383
2024-05-27,69347.815260374,29518.63945825507
2024-05-28,68342.8204488603,30027.26607152534
2024-05-29,67584.2632402104,30041.899580730224
2024-05-30,68375.4760260082,30060.519832162445
2024-05-31,67377.7626122151,30073.522970852922
2024-06-01,67714.3526399766,30084.414565005776
2024-06-02,67805.4855742256,30097.105122782636
2024-06-03,68833.3028351841,30152.432794155335
2024-06-04,70554.0894330801,30202.49635313127
2024-06-05,71087.4433158971,30249.312136789125
2024-06-06,70788.5013755114,30331.770170197593
2024-06-07,69338.1573240795,30361.303122880683
2024-06-08,69310.1092618352,30375.80725016172
2024-06-09,69644.0190894214,30388.565608329667
2024-06-10,69465.9362478083,30408.430064929315
2024-06-11,67368.263506429,30472.38635079877
2024-06-12,68213.8346838106,30499.8678275669
2024-06-13,66783.4902767388,30505.972857512817
2024-06-14,65982.1865195792,30514.971900706478
2024-06-15,66204.904308007,30529.230586778183
2024-06-16,66622.5999336645,30537.001460982254
2024-06-17,66483.8785260082,30553.14526582536
2024-06-18,65112.1230020456,30552.28786782406
2024-06-19,64878.7141525424,30566.72717884791
2024-06-20,64897.7011542957,30571.39481107009
2024-06-21,64086.0489228521,30592.308860874844
2024-06-22,64258.135506429,30681.021180830594
2024-06-23,63345.0218760959,30681.056166329443
2024-06-24,60258.9554374635,30652.834938357817
2024-06-25,61739.6658477498,30657.91303672127
2024-06-26,60794.4760584454,30655.621759194863
2024-06-27,61569.9234275278,30715.910634708154
2024-06-28,60303.3147364115,30714.913307551367
2024-06-29,60889.3298430742,30719.759274196247
2024-06-30,62763.2796861485,30732.487456031246
2024-07-01,62835.3997647575,30754.239701712344
2024-07-02,62028.6170385739,30751.701931701387
2024-07-03,60216.3920859147,30777.673651698242
2024-07-04,57418.2420213326,30752.121055687618
2024-07-05,56720.9881256575,30790.360578781732
2024-07-06,58259.221773232,30797.037658962807
2024-07-07,56112.5725587376,30795.065360885714
2024-07-08,56691.9149061952,30772.107408206874
2024-07-09,57981.4320967271,30794.89502395637
2024-07-10,57722.0113527177,30806.901153923405
2024-07-11,57307.712738457,30804.11103726129
2024-07-12,57859.1202819988,30813.879770387983
2024-07-13,59329.0372016365,30828.909931998005
2024-07-14,61015.0339412624,30842.89924236586
2024-07-15,64734.7611697837,30909.425695062277
2024-07-16,65118.8266583869,30972.16738051678
2024-07-17,64201.3707805377,30982.014698209972
2024-07-18,63984.3022022209,31010.894937187422
2024-07-19,66755.7833828171,31095.557650781604
2024-07-20,67185.4978112215,31110.957081380406
2024-07-21,68056.6201215663,31130.305533209754
2024-07-22,67535.1976738749,31158.360999706485
2024-07-23,65916.4081616014,31246.006926681825
2024-07-24,65353.3857784921,31253.46511093942
2024-07-25,65722.0611917007,31280.545400438845
2024-07-26,67912.2433091759,31324.995885679396
2024-07-27,68077.3730812391,31350.459269525512
2024-07-28,68170.6691309176,31361.73266023745
2024-07-29,66867.167277031,31387.859148526248
2024-07-30,66186.9146861484,31404.870263272413
2024-07-31,64690.6340385739,31401.625967242606
2024-08-01,65178.0554891876,31434.64290319955
2024-08-02,61506.7698877849,31410.981822107988
2024-08-03,60688.2444272355,31413.58274679087
2024-08-04,58306.2644786675,31405.180851530495
2024-08-05,54343.6276773816,31328.93146535149
2024-08-06,56047.4712866744,31309.583983343728
2024-08-07,55129.7410376973,31305.4551117552
2024-08-08,61908.7896724138,31361.665758041592
2024-08-09,60720.9407594974,31382.81012368431
2024-08-10,60871.5550727645,31424.15942062806
2024-08-11,58836.1043722969,31417.08648055052
2024-08-12,59394.1629538282,31423.08816213201
2024-08-13,60536.2457846289,31424.26526467811
2024-08-14,58840.6466797195,31406.795570896524
2024-08-15,57644.1876879018,31400.142370772235
2024-08-16,58927.2765087668,31402.62039599529
2024-08-17,59414.6743351841,31404.71159227281
2024-08-18,58793.2061458212,31406.63376715954
2024-08-19,59411.5190169492,31413.400759486758
2024-08-20,59123.3002662186,31408.024224989746
2024-08-21,61133.0256493279,31427.083056977986
2024-08-22,60394.4737749854,31436.28722685069
2024-08-23,64106.8029152543,31488.126982641814
2024-08-24,64023.226703682,31506.768560269993
2024-08-25,64498.0183413209,31514.977619075424
2024-08-26,62983.4427729398,31523.222811089392
2024-08-27,59548.0076215663,31474.046095054586
2024-08-28,59100.7747548217,31506.515503027294
2024-08-29,59339.7909947399,31507.5889687996
2024-08-30,59142.9399640561,31509.58190719724
2024-08-31,58959.926273232,31516.951313625123
2024-09-01,57349.0807180012,31510.154773778828
2024-09-02,59159.0238877849,31515.45456205491
2024-09-03,57637.7754444769,31500.7049664834
2024-09-04,58033.3989704851,31508.016779289097
2024-09-05,56112.9529400935,31489.974698238868
2024-09-06,53838.9534623028,31469.83293234469
2024-09-07,54066.4399248977,31466.78568608555
2024-09-08,54859.2584082408,31465.57153824518
2024-09-09,57135.7814371712,31495.85897014218
2024-09-10,57664.4998214494,31496.01654924721
2024-09-11,57409.1950663355,31495.01705039738
2024-09-12,58124.6418065459,31505.173920919737
2024-09-13,60536.8814503215,31559.765049335827
2024-09-14,60007.1702507306,31565.085895319444
2024-09-15,59129.9197536528,31566.436517445825
2024-09-16,58227.46421654,31573.13597308217
2024-09-17,60238.2177255991,31595.311824554396
2024-09-18,61306.2337317358,31625.81647798677
2024-09-19,62994.6096528346,31665.012691991502
2024-09-20,63153.9518270018,31715.70867899377
2024-09-21,63367.7296078317,31727.892327980688
2024-09-22,63571.9521729983,31736.862648722472
2024-09-23,63336.0126347165,31775.87487893211
2024-09-24,64342.7891113384,31802.044457715572
2024-09-25,63059.6269167154,31834.975315533884
2024-09-26,65057.7861461134,31876.854836003717
2024-09-27,65767.7132542373,31908.515589250746
2024-09-28,65770.5276478667,31931.54989410913
2024-09-29,65617.7610689655,31940.45480812736
2024-09-30,63260.0425482174,31938.935058319275
2024-10-01,60858.2487086499,31924.687229680487
2024-10-02,60686.0993135593,31920.97306978539
2024-10-03,60765.2367498539,31920.084926630432
2024-10-04,62052.5100496785,31942.147603232035
2024-10-05,62030.4538977206,31948.1115102688
2024-10-06,62789.8814555815,31958.428695683582
2024-10-07,62416.508829924,31968.208581016384
2024-10-08,62126.3273769725,32243.5988889988
2024-10-09,60615.2581917008,32239.4442753271
2024-10-10,60221.1172869667,32227.059662672575
2024-10-11,62462.539962595,32331.985429816377
2024-10-12,63202.8806992987,32345.875206341072
2024-10-13,62759.431113384,32357.77076416129
2024-10-14,66089.7587410871,32404.52999849394
2024-10-15,66933.974833723,32489.362890878438
2024-10-16,67662.9534038574,32532.571698124797
2024-10-17,67337.9075482174,32564.63166827941
2024-10-18,68390.5375625365,32601.827920777294
2024-10-19,68357.8982963179,32624.495370143024
2024-10-20,69012.3532089421,32702.514283177225
2024-10-21,67440.4625058445,32786.97468325895
2024-10-22,67425.7553211572,32812.86500509364
2024-10-23,66647.2866642315,32828.75049866877
2024-10-24,68130.9948369374,32857.12043551235
2024-10-25,66261.5376861485,32869.74379733395
2024-10-26,67023.3399611338,32880.60235262471
2024-10-27,68000.1475008767,32894.0910006532
2024-10-28,69862.5205470485,32941.641286910344
2024-10-29,72678.7866201052,33045.01096569261
2024-10-30,72450.2843819404,33089.80253719722
2024-10-31,70367.0819576271,33108.990885684914
2024-11-01,69483.5830303916,33139.226293455344
2024-11-02,69241.6794865576,33154.26869557114
2024-11-03,68742.7546227352,33161.06352232501
2024-11-04,67779.0969795441,33189.71690098011
2024-11-05,69538.0241729982,33217.68685271775
2024-11-06,75696.0366192285,33414.22083722771
2024-11-07,75972.2955546464,33496.31586615547
2024-11-08,76507.4474012273,33578.630895513335
2024-11-09,76799.2527469316,33602.95849545178
2024-11-10,80409.2865666277,33696.23043847277
2024-11-11,88859.998448568,33984.307211679676
2024-11-12,88048.7488877849,34201.6220859285
2024-11-13,90369.3819693162,34442.66835971212
2024-11-14,87204.2569827586,34647.24996595892
2024-11-15,91139.0844427236,34830.735629516166
2024-11-16,90567.6957568673,34883.0328504407
2024-11-17,89732.9704292811,34914.92833679686
2024-11-18,90587.6965534775,35019.652439777354
2024-11-19,92254.1385800701,35264.04007043396
2024-11-20,94160.0406858562,35470.73246527798
2024-11-21,98545.5688798948,36022.02071280932
2024-11-22,98938.3495450029,36282.85290072059
2024-11-23,97707.0484590883,36424.204519001556
2024-11-24,97980.2082819988,36502.70770016849
2024-11-25,93343.0290745178,36591.66567986025
2024-11-26,91875.5699593805,36689.0046824439
2024-11-27,95989.0802273524,36820.403035117095
2024-11-28,95737.9402822911,36911.17302017432
2024-11-29,97398.9417399182,37019.81477712704
2024-11-30,96463.6248980129,37051.370941944224
2024-12-01,97469.6044529515,37094.677629661564
2024-12-02,95726.4417258913,37209.84977566095
2024-12-03,96010.8774228521,37337.13418720959
2024-12-04,98920.2528255406,37504.77633682482
2024-12-05,96949.6644117475,37834.90663741435
2024-12-06,99953.1056580947,38154.38939450331
2024-12-07,99977.7002282291,38199.64430364892
2024-12-08,100798.98356429,38241.83284861583
2024-12-09,97390.1988597311,38519.70426382368
2024-12-10,96835.5017387493,38668.37234450504
2024-12-11,101310.201899766,38848.52836794548
2024-12-12,100090.890479544,38907.88698378547
2024-12-13,101289.823976914,39011.42447686674
2024-12-14,101366.87166803,39053.33172025638
2024-12-15,104551.367141146,39134.6628879989
2024-12-16,105855.672229982,39344.42771053308
2024-12-17,106115.910582992,39558.50848007822
2024-12-18,100469.770656926,39652.333255759
2024-12-19,97697.045779661,39888.544895626284
2024-12-20,97617.4422051432,40024.80361987448
2024-12-21,97093.0190832846,40041.737705725485
2024-12-22,95149.1058252484,40175.70162942801
2024-12-23,94800.7562060199,40399.14354226838
2024-12-24,98637.7330543542,40549.15334093158
2024-12-25,99235.3678869082,40574.49279982148
2024-12-26,95628.3030902981,40608.28517108239
2024-12-27,94219.9821461134,40672.78914004278
2024-12-28,95123.5811098773,40696.457152627096
2024-12-29,93457.5783202806,40740.35219052227
2024-12-30,92523.163085038,40859.04997308656
2024-12-31,93389.7326016949,40945.818587230344
2025-01-01,94455.7965718878,41013.51966945997
2025-01-02,96851.393682934,41075.552327796264
2025-01-03,98120.6846759205,41118.49848682476
2025-01-04,98230.0478571011,41143.19965084866
2025-01-05,98414.8120964348,41161.11138967345
2025-01-06,102179.560366745,41250.29061724434
2025-01-07,96974.9957857978,41323.93606504777
2025-01-08,95039.2809210988,41345.40853811843
2025-01-09,92346.1691589714,41340.01812386819
2025-01-10,94759.1196358854,41378.03686861705
2025-01-11,94606.5080099357,41394.19704353426
2025-01-12,94353.7752586207,41407.611530178554
2025-01-13,94375.7299102864,41429.48713612729
2025-01-14,96569.475726768,41480.69909963427
2025-01-15,100172.405985096,41573.230147921866
2025-01-16,99977.7298234951,41676.30101561113
2025-01-17,104296.588034191,41786.945687174186
2025-01-18,104398.156261251,41848.33969911187
2025-01-19,100954.572281999,41878.17166514582
2025-01-20,102588.998699006,41957.72740131966
2025-01-21,105987.888705435,42077.73952086151
2025-01-22,103791.128861485,42208.35667204367
2025-01-23,104184.616743717,42429.99535420388
2025-01-24,104716.12488194,42478.02940113316
2025-01-25,104866.085348919,42507.18117896465
2025-01-26,102833.369273232,42521.91442972684
2025-01-27,101907.44629661,42578.30455998605
2025-01-28,101138.144066043,42615.216377276636
2025-01-29,103918.795458796,42654.01904327254
2025-01-30,104987.446410871,42716.78608943362
2025-01-31,102263.043670953,42740.90171074285
2025-02-01,100610.290439801,42752.92195366164
2025-02-02,97424.7809000584,42756.640575501246
2025-02-03,101582.408702221,42830.563637925916
2025-02-04,97848.1497592051,42901.7409686889
2025-02-05,97599.99,42981.43927697859
2025-02-06,96541.3006811806,43035.12272588834
2025-02-07,96384.1109836353,43052.45426283156
2025-02-08,96603.318157218,43069.0190396314
2025-02-09,96309.7532405026,43139.245618083885
2025-02-10,97375.2253535944,43162.57604898678
2025-02-11,95806.2580385739,43197.992516228565
2025-02-12,97756.4976548802,43227.037146943665
2025-02-13,96534.7406332554,43237.70531256379
2025-02-14,97414.3589821742,43263.307262657065
2025-02-15,97583.2431767972,43284.07398312388
2025-02-16,96182.2661706604,43287.09891648644
2025-02-17,95790.5109985389,43294.148152199356
2025-02-18,95444.031886616,43310.34941154879
2025-02-19,96647.9132977791,43330.67647322898
2025-02-20,98392.2197247224,43360.57102352558
2025-02-21,96048.9937247224,43372.105872156266
2025-02-22,96605.7091057861,43399.330268023165
2025-02-23,96091.6329774985,43409.33159512433
2025-02-24,91869.6543430742,43408.05551603994
2025-02-25,88769.7356265342,43406.96971675162
2025-02-26,83987.89564173,43356.26925714669
2025-02-27,84625.4191364699,43369.79851321732
2025-02-28,84243.7779114553,43360.20891264907
2025-03-01,85844.3685628288,43360.73046835524
2025-03-02,94328.0094444769,43422.39909355377
2025-03-03,86315.9305511397,43395.583090779
2025-03-04,87323.690650789,43403.01985425398
2025-03-05,90619.4090976038,43452.13151907295
2025-03-06,90222.0693275862,43489.149583297265
2025-03-07,86553.5921937464,43481.038363186126
2025-03-08,86171.2789362946,43483.45744491453
2025-03-09,80647.7964108709,43468.462256493774
2025-03-10,79005.9601291642,43450.27533413136
2025-03-11,82747.1601917008,43483.49078761191
2025-03-12,83630.1581101695,43514.688214460424
2025-03-13,81110.2890490941,43506.29354479883
2025-03-14,84105.8335517241,43532.24116328924
2025-03-15,84352.8773018703,43537.25372352703
2025-03-16,82492.1028287551,43537.28554022265
2025-03-17,84013.947518118,43539.50116475192
2025-03-18,82680.8065514319,43541.28404465862
2025-03-19,86774.23507218,43579.01244138574
2025-03-20,84124.9712878434,43591.97992432757
2025-03-21,84069.4081800117,43600.7299504381
2025-03-22,83821.220305377,43603.316367651845
2025-03-23,85760.8814506137,43613.5632203831
2025-03-24,87322.5718568089,43642.09663073342
2025-03-25,87422.8426084161,43653.05489977439
2025-03-26,86836.6760955582,43669.186887802374
2025-03-27,87211.3240169492,43677.53132957021
2025-03-28,84309.0783550555,43722.37215198356
2025-03-29,82497.1792472238,43713.05826131094
2025-03-30,82216.4666765049,43703.890766643846
2025-03-31,82461.4496279953,43697.72234978972
2025-04-01,85226.7137936879,43704.288347318245
2025-04-02,82555.631296318,43720.07707375522
2025-04-03,82931.697399474,43782.96903870125
2025-04-04,83774.1797375804,43799.660187857124
2025-04-05,83302.1715756867,43804.43873917709
2025-04-06,77949.0884926943,43788.57074466249
2025-04-07,79421.8044105786,43811.26600108961
2025-04-08,76351.4295303916,43780.353604871874
2025-04-09,82720.6034891876,43831.73288696272
2025-04-10,79558.9558252484,43840.70256950893
2025-04-11,83359.8995157802,43861.45114357143
2025-04-12,85269.2495119813,43878.9585914001
2025-04-13,83568.9544360023,43893.058551882714
2025-04-14,84589.0324135009,43914.925954504375
2025-04-15,83671.3439713618,43872.74828766502
2025-04-16,84151.5357562829,43891.31443107506
2025-04-17,84940.5838538866,43791.5396232238
2025-04-18,84434.7727463472,43798.528198893146
2025-04-19,85124.721496201,43800.66530665396
2025-04-20,85101.7461545879,43807.31408623559
2025-04-21,87360.7198933372,43838.18686797073
2025-04-22,93495.6106890707,43930.45884758748
2025-04-23,93695.7404772063,44069.096371480846
2025-04-24,93849.8817790766,44139.847918995125
2025-04-25,94771.4128007014,44292.139033830375
2025-04-26,94694.5111014027,44315.09513552429
2025-04-27,93812.876534775,44328.65854357832
2025-04-28,95066.0211867329,44393.088555274626
2025-04-29,94102.8403024547,44461.71228241856
2025-04-30,94236.7325143191,44500.31443090752
2025-05-01,96411.7422635885,44562.740311361136
2025-05-02,96842.1021057861,44627.16752595402
2025-05-03,95943.61135301,44649.28201581793
2025-05-04,94377.7899196376,44652.28680495636
2025-05-05,94853.7298594389,44745.88149986183
2025-05-06,96677.9245029223,44828.799574560166
2025-05-07,97137.3757086499,44884.198176075995
2025-05-08,103069.539295733,44992.13558775187
2025-05-09,102940.802949445,45088.03470135728
2025-05-10,104582.821806254,45117.83301814866
2025-05-11,103976.137798948,45145.21696532799
2025-05-12,102920.074689071,45208.84107639216
2025-05-13,104145.711825248,45339.46999631674
2025-05-14,103572.719642022,45392.08546110857
2025-05-15,103716.283947399,45502.97161126048
2025-05-16,103566.269191116,45565.17449852098
2025-05-17,103190.041364991,45579.21599148915
2025-05-18,106015.689848919,45616.383550015256
2025-05-19,105615.828960257,45731.77015263714
2025-05-20,106893.330247516,45821.53231799542
2025-05-21,109704.855619521,45956.75199006086
2025-05-22,111477.014787843,46081.73683846822
2025-05-23,107291.888969901,46142.20289269198
2025-05-24,107917.328289304,46167.385462255435
2025-05-25,108914.876558445,46197.57950449882
2025-05-26,109371.985172122,46313.820898942955
2025-05-27,109066.345636762,46444.354090000925
2025-05-28,107895.402399474,46515.34523616157
2025-05-29,105732.957892168,46588.330613890896
2025-05-30,103981.302957919,46624.810899435986
2025-05-31,104708.964150205,46634.32679141337
2025-06-01,105750.15972443,46651.23409613004
2025-06-02,105899.696926651,46792.5556840971
2025-06-03,105483.98555114,46901.577357915405
2025-06-04,104782.844900351,46974.56170267651
2025-06-05,101669.190496785,46972.90622506183
2025-06-06,104421.051549094,47007.34695754455
2025-06-07,105685.250402104,47036.92390192454
2025-06-08,105727.739632379,47061.37464631099
2025-06-09,110198.15871391,47126.88078710107
2025-06-10,110074.119081824,47201.70975742505
2025-06-11,108645.785558153,47248.29043391019
2025-06-12,105998.985830801,47279.562982171316
2025-06-13,106024.822087376,47344.61563214611
2025-06-14,105467.108742256,47355.32010667138
2025-06-15,105512.797437756,47374.21484835753
2025-06-16,107243.933345997,47478.86794821658
2025-06-17,104628.396527469,47489.131481504905
2025-06-18,104813.367028638,47516.795350600725
2025-06-19,104709.720767095,47545.446525479165
2025-06-20,103274.958839567,47565.096404174605
2025-06-21,101548.196381648,47583.42037449038
2025-06-22,100899.234151958,47595.88157154018
