d,price_usd,realized_cap
2012-11-10,10.863260443,71094735.451
2012-11-11,10.8418406388,71199024.6405
2012-11-12,11.0313424553,71376771.0843
2012-11-13,10.9980027791,71513508.3984
2012-11-14,10.9589524185,71612121.8104
2012-11-15,11.1751098586,71774807.5093
2012-11-16,11.7050448299,72129301.912
2012-11-17,11.7500423992,72295763.5683
2012-11-18,11.6656310321,72458581.2043
2012-11-19,11.7505293507,72632066.9182
2012-11-20,11.6991703168,72755826.6793
2012-11-21,11.7291351759,72914725.9772
2012-11-22,12.2919979465,73181976.339
2012-11-23,12.2802876195,73432227.5708
2012-11-24,12.4132043998,73605988.5641
2012-11-25,12.5296894898,73844743.5455
2012-11-26,12.1846262399,74042178.0524
2012-11-27,12.1592753846,74177787.2341
2012-11-28,12.331659827,74370983.74
2012-11-29,12.4976616534,74518282.4432
2012-11-30,12.5861389275,74707971.2558
2012-12-01,12.5923868703,74818378.2439
2012-12-02,12.4979447566,74890835.3698
2012-12-03,12.6569578369,75058183.5616
2012-12-04,13.3695895815,75730288.6577
2012-12-05,13.3127502221,76035782.3872
2012-12-06,13.4779245403,76248196.1657
2012-12-07,13.4772824494,76548438.5021
2012-12-08,13.4999844091,76671909.4047
2012-12-09,13.3465108907,76827652.4731
2012-12-10,13.4922565809,77009718.6578
2012-12-11,13.6154156663,77217640.8559
2012-12-12,13.6682136426,77477381.294
2012-12-13,13.7552515207,77826245.8529
2012-12-14,13.6009222528,77951252.4679
2012-12-15,13.5309482887,78015909.631
2012-12-16,13.3328610766,78087263.8473
2012-12-17,13.3200719515,78131534.4749
2012-12-18,13.2720338691,78241458.2174
2012-12-19,13.53854318,78459350.9872
2012-12-20,13.5700270263,78621542.3335
2012-12-21,13.4289680023,78742407.1475
2012-12-22,13.4272139129,78804339.1105
2012-12-23,13.3181057569,78842782.376
2012-12-24,13.4266626715,78906370.5171
2012-12-25,13.3655670047,78954958.0591
2012-12-26,13.4546990175,79047611.2422
2012-12-27,13.3993031812,79119447.6479
2012-12-28,13.4555072215,79247536.8225
2012-12-29,13.3740038603,79288508.978
2012-12-30,13.4450137989,79391539.6667
2012-12-31,13.5455524436,79684118.5
2013-01-01,13.331371422,79733603.178
2013-01-02,13.280606813,79775738.1687
2013-01-03,13.3840811485,79881284.3806
2013-01-04,13.4517211496,80029478.3338
2013-01-05,13.4594067668,80114748.6951
2013-01-06,13.5044965079,80199130.4979
2013-01-07,13.5560616578,80314407.4897
2013-01-08,13.7803506312,80567099.6983
2013-01-09,13.8209552566,80690200.0914
2013-01-10,14.1231728556,80994294.1883
2013-01-11,14.2276211227,81202427.3835
2013-01-12,14.214285656,81313532.0305
2013-01-13,14.1607882671,81455005.8108
2013-01-14,14.3179703203,81625421.8536
2013-01-15,14.3136377516,81817782.269
2013-01-16,14.7078140479,82109729.9048
2013-01-17,15.5985997396,82745576.0134
2013-01-18,15.7157911239,83111143.8555
2013-01-19,15.5881263998,83303356.1071
2013-01-20,15.7195921373,83482151.6803
2013-01-21,16.7810195207,84191204.5218
2013-01-22,17.3001788387,85217263.5477
2013-01-23,17.5363954229,85803708.8495
2013-01-24,16.9010860722,86116125.8704
2013-01-25,17.4072020292,86550848.8577
2013-01-26,17.5536291761,86961787.9185
2013-01-27,17.8646280148,87724646.291
2013-01-28,18.7942648743,88488257.4538
2013-01-29,19.5147141861,89980184.0529
2013-01-30,19.7374466864,90984650.1254
2013-01-31,20.5116430307,92334090.0281
2013-02-01,20.4430919562,94101752.9227
2013-02-02,19.6359017054,94290151.8603
2013-02-03,20.5789396832,94877793.7278
2013-02-04,20.4404879614,95329137.6174
2013-02-05,20.6593447276,95897089.9256
2013-02-06,21.2085655319,96543403.7253
2013-02-07,22.1177651789,97345141.4382
2013-02-08,22.7873650499,98460911.4575
2013-02-09,23.7338601537,99360710.5492
2013-02-10,23.9002893571,99883500.5109
2013-02-11,24.4972726949,100702497.1873
2013-02-12,24.9797364074,101655986.2904
2013-02-13,24.6416509348,102667436.5922
2013-02-14,27.2823898203,104390921.4393
2013-02-15,27.1712692291,106019701.766
2013-02-16,27.346163562,107077056.5341
2013-02-17,26.9272513764,107910628.2737
2013-02-18,26.9288676371,108689301.3093
2013-02-19,29.4136243808,110356143.316
2013-02-20,29.8198072276,111650850.5665
2013-02-21,29.8180689158,112539220.8222
2013-02-22,30.4726565324,113837397.5394
2013-02-23,29.8064545459,114555171.1775
2013-02-24,29.8828484924,115978294.9978
2013-02-25,30.352033095,118415224.4374
2013-02-26,31.1555373507,119654041.8104
2013-02-27,31.240261083,120249460.4963
2013-02-28,33.3752939366,123393342.7041
2013-03-01,34.6062570341,125140865.6329
2013-03-02,34.143515924,125892332.3736
2013-03-03,34.4517404845,126596867.3425
2013-03-04,36.3762652507,128236408.6904
2013-03-05,40.6729539903,132236551.5348
2013-03-06,43.2849961852,137884128.3713
2013-03-07,41.9474407158,140516357.3738
2013-03-08,43.902928915,142350521.6864
2013-03-09,46.8885866123,145361383.2957
2013-03-10,46.066038459,146811022.5663
2013-03-11,48.2750745772,149009460.2713
2013-03-12,44.4135452582,150299110.3782
2013-03-13,47.0161908516,152676466.5685
2013-03-14,46.9255625535,154455809.693
2013-03-15,46.9025172478,156214765.2873
2013-03-16,47.1570156996,157451340.2467
2013-03-17,47.3334997838,158667967.1305
2013-03-18,51.3654363913,161609217.4565
2013-03-19,59.4986011114,168313574.5332
2013-03-20,63.6874854982,173711656.8784
2013-03-21,70.9175250053,183065528.6331
2013-03-22,69.8460845418,188352748.2443
2013-03-23,64.3831163705,190060014.0997
2013-03-24,71.6904242065,194953542.9086
2013-03-25,74.3140892496,202244242.9772
2013-03-26,78.614197432,207473779.5059
2013-03-27,88.8520799138,216546140.1858
2013-03-28,87.6731739608,224527802.0386
2013-03-29,90.2956993583,230241166.883
2013-03-30,92.1899599883,238021164.9075
2013-03-31,93.8992384231,241613501.0267
2013-04-01,103.5803469112,255425489.5176
2013-04-02,116.6799442412,269637674.4157
2013-04-03,131.3848093782,297660117.06
2013-04-04,133.0071204757,308517832.2032
2013-04-05,142.626065488,332805236.7467
2013-04-06,143.0818229649,341100125.0739
2013-04-07,162.8522145769,354916032.1758
2013-04-08,186.351161848,384690096.3333
2013-04-09,230.6829966952,450396984.1681
2013-04-10,161.192889661,467456140.4362
2013-04-11,82.901585038,435361326.7161
2013-04-12,111.476373194,432698440.1809
2013-04-13,97.6090718703,430329854.4995
2013-04-14,88.8614913998,427326682.4471
2013-04-15,80.874693166,422038696.2659
2013-04-16,68.2831387271,416380148.4672
2013-04-17,92.8640369135,423356342.5473
2013-04-18,108.6283450923,431151064.7148
2013-04-19,119.012283239,438521510.599
2013-04-20,128.208288893,445095207.3545
2013-04-21,118.4832437563,449670444.0369
2013-04-22,126.3142717598,454815050.9143
2013-04-23,142.1272180532,465107888.5837
2013-04-24,154.1332778045,486318707.9988
2013-04-25,141.0086592785,494129042.2301
2013-04-26,137.2096004196,497235337.5738
2013-04-27,128.2266696052,501032894.1781
2013-04-28,134.6235695617,503979924.8613
2013-04-29,143.8103781926,511486155.2112
2013-04-30,139.1296475453,514737450.2183
2013-05-01,116.1138010403,511501020.833
2013-05-02,106.3409846973,508861926.6524
2013-05-03,96.3168402741,507414162.2002
2013-05-04,112.4976363691,509075544.741
2013-05-05,116.488715827,511433597.4375
2013-05-06,112.1185961952,512335788.1731
2013-05-07,111.6092128735,513386929.3605
2013-05-08,113.1360618548,514066805.9691
2013-05-09,111.9745327107,514857247.65
2013-05-10,117.6910368837,514995788.1107
2013-05-11,115.4997776628,517557268.9037
2013-05-12,114.8856755596,518647724.8354
2013-05-13,117.4044566461,520195980.368
2013-05-14,107.8655665693,519442567.5085
2013-05-15,108.9868524255,520849714.0924
2013-05-16,112.9178740503,522010636.5666
2013-05-17,117.284616014,523699981.23
2013-05-18,118.1698766803,527063589.5312
2013-05-19,117.033880187,527888767.8988
2013-05-20,117.8186364699,529032420.5482
2013-05-21,117.2520409117,529909132.0596
2013-05-22,118.9781735827,531305371.076
2013-05-23,123.7261560491,533498681.3855
2013-05-24,128.9710806546,536555594.717
2013-05-25,128.8449152542,543500534.4299
2013-05-26,130.1586011105,544587719.8507
2013-05-27,126.392905903,545998787.2842
2013-05-28,125.9045952659,547411363.1111
2013-05-29,129.5648123904,550511561.0842
2013-05-30,126.5130683811,552344661.312
2013-05-31,127.8164888954,554628305.5606
2013-06-01,128.7911510812,556342262.9209
2013-06-02,122.6267089421,557679309.416
2013-06-03,122.9491879018,559240401.1825
2013-06-04,120.1899687317,560703062.2738
2013-06-05,120.8699238457,562778029.1054
2013-06-06,119.0539756698,566386342.9448
2013-06-07,110.1977314436,566059482.2018
2013-06-08,109.1785453413,566262968.7496
2013-06-09,99.9036034483,565984486.9598
2013-06-10,104.3575666277,566099108.1162
2013-06-11,107.5075204559,567607140.2086
2013-06-12,106.3781163063,567829228.2209
2013-06-13,101.3238977206,567125421.5468
2013-06-14,99.2132443016,567046608.141
2013-06-15,99.875037405,567427334.3829
2013-06-16,99.0383512566,567781876.9057
2013-06-17,100.1263050847,567951725.3143
2013-06-18,104.2891763822,568449874.4197
2013-06-19,104.417150789,568947223.4405
2013-06-20,104.3234997078,569256961.8297
2013-06-21,101.4168573933,569167318.4361
2013-06-22,100.0395084746,569526855.4909
2013-06-23,100.3147445938,569771862.6218
2013-06-24,99.0456832262,570185735.9066
2013-06-25,97.83278872,570300239.6361
2013-06-26,98.6517007598,570907610.4816
2013-06-27,96.8039495991,570793622.4046
2013-06-28,89.4245067212,569590056.4508
2013-06-29,88.7972910579,569989195.5266
2013-06-30,89.4809076563,569801549.0019
2013-07-01,82.8675701344,569770758.6941
2013-07-02,87.8164666861,570915619.9187
2013-07-03,77.6913308007,569053845.6462
2013-07-04,79.1348708358,568499441.2631
2013-07-05,67.4476238527,563565548.0196
2013-07-06,66.3416808884,559869476.4961
2013-07-07,72.1095223729,560351049.8803
2013-07-08,73.9885537697,560671238.0427
2013-07-09,74.8919108708,560567039.1641
2013-07-10,85.013679135,564273012.2543
2013-07-11,87.4975493863,565240562.0417
2013-07-12,90.0466987142,567226519.6485
2013-07-13,91.592597896,569305642.4576
2013-07-14,89.8922692759,569702168.6246
2013-07-15,93.7961525424,570744446.2238
2013-07-16,91.7810356517,570584844.8071
2013-07-17,91.0313512566,570372434.2467
2013-07-18,84.9617291175,568912729.0262
2013-07-19,86.2387945996,568614900.1951
2013-07-20,84.9108591467,568422239.2437
2013-07-21,85.6643502618,568654650.2454
2013-07-22,85.6490286382,568677073.1883
2013-07-23,86.977056692,569093226.251
2013-07-24,88.1517305669,569695526.8437
2013-07-25,90.1660922268,570490042.5248
2013-07-26,89.9839859731,571061046.0473
2013-07-27,88.1652758621,571507334.6373
2013-07-28,92.7458421975,572487152.4504
2013-07-29,93.2986972531,572754939.761
2013-07-30,96.659552893,574171478.1068
2013-07-31,98.0244199299,575981435.8863
2013-08-01,96.5680178258,576677930.5938
2013-08-02,96.0745306838,578819701.2761
2013-08-03,95.5067095266,583061649.0083
2013-08-04,96.3654821742,583820868.3095
2013-08-05,97.5271338399,585319341.0835
2013-08-06,97.6712066043,585892985.1543
2013-08-07,97.0542068966,586570429.9757
2013-08-08,94.2572717709,586979510.4749
2013-08-09,92.4727767387,587353981.5137
2013-08-10,93.293552893,587961112.5532
2013-08-11,94.2713123904,588617674.4821
2013-08-12,95.4464707773,589287858.8209
2013-08-13,97.7590750847,592731840.9923
2013-08-14,99.1212875511,593840774.0948
2013-08-15,98.1063331385,595235910.0306
2013-08-16,98.2909602572,596054666.3259
2013-08-17,99.6305043834,597189025.121
2013-08-18,99.1780397428,597861232.8069
2013-08-19,102.7840122735,599422558.7895
2013-08-20,104.5002109877,600912612.7459
2013-08-21,110.8016037405,603238450.2887
2013-08-22,109.5232168323,604524757.6425
2013-08-23,107.6975715956,606042379.9463
2013-08-24,108.8826750438,606952363.4366
2013-08-25,113.0825634132,608359025.3492
2013-08-26,112.1181148451,609735554.5552
2013-08-27,117.7597907656,612149485.5513
2013-08-28,118.3174143776,614420162.1947
2013-08-29,118.8356382233,616881436.5896
2013-08-30,124.8853796026,620025230.4283
2013-08-31,128.3779789597,623338340.9322
2013-09-01,130.5363720047,626553549.1049
2013-09-02,129.5653717124,629290265.2746
2013-09-03,129.1828036236,633850177.0866
2013-09-04,122.5292387493,634232564.5327
2013-09-05,122.370085038,635464111.3527
2013-09-06,117.8611464056,636100503.0721
2013-09-07,119.8149894798,637280738.4131
2013-09-08,118.0573863238,637952593.8824
2013-09-09,121.2592726476,640609947.882
2013-09-10,122.2155301894,642213093.0908
2013-09-11,127.0882270602,644896447.4846
2013-09-12,126.7807235535,648847694.6287
2013-09-13,127.4077451783,650278858.4189
2013-09-14,124.3484774985,653077885.2394
2013-09-15,125.0764178843,654177061.9012
2013-09-16,126.2046659848,656045550.3383
2013-09-17,126.8972501461,657253965.3651
2013-09-18,126.9038194039,659013502.6078
2013-09-19,124.1809573349,663412351.7069
2013-09-20,122.9216358854,664245086.9887
2013-09-21,123.5082568673,665177250.5184
2013-09-22,123.1249351257,666955221.8769
2013-09-23,122.8656990064,667862027.0242
2013-09-24,123.7973576856,669585313.323
2013-09-25,123.614078609,671019463.202
2013-09-26,124.6856744594,672288757.0808
2013-09-27,126.6053477499,673681327.3507
2013-09-28,126.7965517241,674690511.2645
2013-09-29,127.1086277031,675876005.022
2013-09-30,126.0902618352,677391964.0146
2013-10-01,127.5754243133,679140381.1866
2013-10-02,104.1050929281,675244864.8809
2013-10-03,117.5754950321,677952692.6479
2013-10-04,121.9303477499,679408338.9667
2013-10-05,121.3934026885,680563192.6613
2013-10-06,122.4752612507,681868622.5579
2013-10-07,123.9068725891,688087154.1864
2013-10-08,124.7665289305,689408900.9434
2013-10-09,125.9335203127,691255438.4459
2013-10-10,126.7046504968,692564781.921
2013-10-11,127.2552992402,694070242.382
2013-10-12,127.8512630041,695747261.1248
2013-10-13,132.4156586791,697636453.0891
2013-10-14,135.3391949153,700615888.225
2013-10-15,141.493908533,704852009.5801
2013-10-16,138.327921917,709511642.4914
2013-10-17,143.7471338399,713242158.6674
2013-10-18,152.77557218,717098646.285
2013-10-19,165.7727171245,724094124.3658
2013-10-20,166.5001510812,728081510.4763
2013-10-21,179.9106285798,744309039.515
2013-10-22,190.4027814144,760309976.304
2013-10-23,204.6003509643,778154008.5419
2013-10-24,194.4100437651,785095643.5901
2013-10-25,185.643787626,812309235.935
2013-10-26,179.8082180012,814000178.0431
2013-10-27,194.5461332554,818694157.4489
2013-10-28,196.2746873174,822532740.9764
2013-10-29,204.4281741672,834406675.5193
2013-10-30,197.900599421,838267194.4916
2013-10-31,203.2836499123,843772381.3762
2013-11-01,203.0371098494,849416544.4236
2013-11-02,204.7928813559,852786277.8787
2013-11-03,210.2753826117,857929983.7902
2013-11-04,228.7910388662,881110178.7497
2013-11-05,243.6416689071,900160875.9665
2013-11-06,263.2095839871,914326537.836
2013-11-07,290.1242261835,950695160.8215
2013-11-08,333.750656512,985992843.9156
2013-11-09,331.0511484512,1007735367.7834
2013-11-10,327.5586534997,1022872188.7165
2013-11-11,342.6976928697,1042856373.7911
2013-11-12,354.6454883109,1068416005.9294
2013-11-13,394.5044952244,1103772710.3515
2013-11-14,416.7063033027,1141908838.4381
2013-11-15,408.3987973349,1168408329.2784
2013-11-16,435.7984427674,1192088840.8493
2013-11-17,485.3365768556,1229931355.1042
2013-11-18,657.7785038749,1342479248.4916
2013-11-19,546.8783973115,1388304987.475
2013-11-20,595.3390996493,1454433895.0813
2013-11-21,720.7644252601,1523166341.1318
2013-11-22,802.9169337183,1698560086.8895
2013-11-23,834.2953399891,1794035383.9516
2013-11-24,807.1666954997,1833738143.1131
2013-11-25,816.243386616,1914454966.5155
2013-11-26,916.0971601403,2169337814.8761
2013-11-27,962.9105609117,2286771194.3449
2013-11-28,1007.387163647,2424050014.4706
2013-11-29,1128.7254880187,2590222576.0261
2013-11-30,1119.2967147867,2665379542.2559
2013-12-01,964.4857936879,2698201866.678
2013-12-02,1040.8082177089,2759299847.7405
2013-12-03,1053.6210274483,2816310569.1638
2013-12-04,1134.9322308884,2905198256.0883
2013-12-05,1027.411772827,2958143843.1357
2013-12-06,824.5817103378,2955513777.9857
2013-12-07,703.7483760257,2966916360.722
2013-12-08,783.5733483343,2987095164.9709
2013-12-09,896.079289889,3010208764.4669
2013-12-10,977.165367329,3047326935.5321
2013-12-11,875.4640342724,3083348232.1562
2013-12-12,873.3248059877,3096576108.0457
2013-12-13,879.156135301,3126610386.518
2013-12-14,852.856120526,3119383221.3803
2013-12-15,864.0616578609,3137158294.3485
2013-12-16,677.8941068013,3130238374.6081
2013-12-17,682.626772706,3131783544.8541
2013-12-18,526.1209763267,3117859194.6215
2013-12-19,685.5251289597,3130932784.7384
2013-12-20,600.2169542607,3129569460.8969
2013-12-21,597.0335025482,3182378181.6726
2013-12-22,615.0130352718,3135075588.676
2013-12-23,657.9266341555,3145094971.0961
2013-12-24,650.6647451783,3207695603.0269
2013-12-25,678.2901580947,3224050794.6792
2013-12-26,749.9965949562,3242797140.1798
2013-12-27,722.5705674927,3261824934.8739
2013-12-28,715.8523630789,3265826668.1986
2013-12-29,727.2712156634,3271688769.5309
2013-12-30,735.7419970777,3274976675.924
2013-12-31,729.5575829106,3279186881.7702
2014-01-01,752.4045499446,3281322856.4689
2014-01-02,784.9549213144,3296653624.0876
2014-01-03,807.2229390298,3316137653.2019
2014-01-04,828.6020626184,3373108241.6756
2014-01-05,902.487380263,3406633948.5516
2014-01-06,914.4599608416,3430848348.7455
2014-01-07,803.3517961987,3439485731.7427
2014-01-08,820.6900095032,3473063866.4603
2014-01-09,831.3347504874,3485642720.1769
2014-01-10,853.2988548446,3495050632.1895
2014-01-11,889.5558371193,3528748847.4872
2014-01-12,845.1913322209,3544115950.7157
2014-01-13,822.8770121975,3553221343.414
2014-01-14,815.2936027119,3568362173.6792
2014-01-15,841.0898573641,3592930408.0553
2014-01-16,815.8548002981,3607004998.8758
2014-01-17,792.8295064757,3612304888.539
2014-01-18,809.7835283564,3618217893.2528
2014-01-19,838.4284747341,3629583388.1612
2014-01-20,828.8852165926,3640311494.95
2014-01-21,823.8179637639,3648228970.1714
2014-01-22,818.9763863238,3661734716.9701
2014-01-23,810.9224251958,3667456045.2001
2014-01-24,781.0425139509,3676555828.5806
2014-01-25,804.4032408007,3686745001.2746
2014-01-26,814.4993813735,3693375862.3603
2014-01-27,742.7013749708,3693827852.752
2014-01-28,790.1764018761,3703650474.2993
2014-01-29,793.3844249094,3713574093.8764
2014-01-30,799.4744798364,3722063386.2163
2014-01-31,803.2375987849,3728133954.1093
2014-02-01,813.2195492168,3745376166.721
2014-02-02,814.4908704267,3751795418.8535
2014-02-03,806.9974283725,3758576981.7889
2014-02-04,800.0782318936,3762137543.2131
2014-02-05,784.4736927778,3889291583.2665
2014-02-06,763.5693822326,3893220032.0205
2014-02-07,711.5712734191,3887437272.1904
2014-02-08,677.6823009414,3885017532.6967
2014-02-09,687.4060545763,3888063268.9598
2014-02-10,685.4574988369,3890732145.8832
2014-02-11,671.8996916902,3889298412.1619
2014-02-12,653.7657809117,3886174362.446
2014-02-13,612.918414962,3884317334.3514
2014-02-14,668.7886026593,3892561475.139
2014-02-15,654.3770601987,3894775913.9508
2014-02-16,623.2503219486,3895289159.3845
2014-02-17,631.3345963063,3895106904.6022
2014-02-18,627.2717614155,3896612898.2263
2014-02-19,623.5401369462,3892632444.2567
2014-02-20,563.7685610988,3888482636.9085
2014-02-21,580.3243159731,3890430177.5008
2014-02-22,607.1246333372,3891837602.5713
2014-02-23,610.0823237463,3893781080.0084
2014-02-24,542.2666507539,3872723714.6162
2014-02-25,533.707644436,3843245405.7515
2014-02-26,587.5785882992,3850402102.1804
2014-02-27,585.3939256501,3848485682.2346
2014-02-28,551.2947703098,3856204303.6507
2014-03-01,567.5342354413,3853857302.5891
2014-03-02,558.5277071566,3851371131.8603
2014-03-03,676.505732782,3868262567.1912
2014-03-04,674.5113994331,3872020747.1273
2014-03-05,670.3388510995,3880431365.7065
2014-03-06,667.7128340035,3889727132.2835
2014-03-07,631.7702952133,4016415340.6086
2014-03-08,621.5241144962,4021423887.0652
2014-03-09,640.578889322,4099909426.6362
2014-03-10,628.151241166,4108751064.5617
2014-03-11,633.733838235,4115784514.5724
2014-03-12,634.6468237171,4126260114.5288
