d,price_usd,terminal_price
2024-06-02,67805.4855742256,147938.18
2024-06-03,68833.3028351841,148122.22
2024-06-04,70554.0894330801,148222.69
2024-06-05,71087.4433158971,148341.49
2024-06-06,70788.5013755114,148348.63
2024-06-07,69338.1573240795,148355.77
2024-06-08,69310.1092618352,148402.22
2024-06-09,69644.0190894214,148433.14
2024-06-10,69465.9362478083,148489.69
2024-06-11,67368.263506429,149079.06
2024-06-12,68213.8346838106,149192.5
2024-06-13,66783.4902767388,149219.78
2024-06-14,65982.1865195792,149254.02
2024-06-15,66204.904308007,149288.25
2024-06-16,66622.5999336645,149289.26
2024-06-17,66483.8785260082,149365.53
2024-06-18,65112.1230020456,149525.94
2024-06-19,64878.7141525424,149542.86
2024-06-20,64897.7011542957,149559.78
2024-06-21,64086.0489228521,150313.52
2024-06-22,64258.135506429,151027.96
2024-06-23,63345.0218760959,151041.53
2024-06-24,60258.9554374635,151235.28
2024-06-25,61739.6658477498,151291.49
2024-06-26,60794.4760584454,151385.26
2024-06-27,61569.9234275278,151910.88
2024-06-28,60303.3147364115,151996.66
2024-06-29,60889.3298430742,151994.77
2024-06-30,62763.2796861485,152010.43
2024-07-01,62835.3997647575,152086.14
2024-07-02,62028.6170385739,152126.42
2024-07-03,60216.3920859147,152402.86
2024-07-04,57418.2420213326,152544.94
2024-07-05,56720.9881256575,153039.01
2024-07-06,58259.221773232,153007.15
2024-07-07,56112.5725587376,153046.7
2024-07-08,56691.9149061952,153078.23
2024-07-09,57981.4320967271,153282.35
2024-07-10,57722.0113527177,153434.89
2024-07-11,57307.712738457,153454.71
2024-07-12,57859.1202819988,153515.14
2024-07-13,59329.0372016365,153523.98
2024-07-14,61015.0339412624,153569.5
2024-07-15,64734.7611697837,153667.19
2024-07-16,65118.8266583869,153726.68
2024-07-17,64201.3707805377,153821.09
2024-07-18,63984.3022022209,153986.46
2024-07-19,66755.7833828171,154326.48
2024-07-20,67185.4978112215,154339.9
2024-07-21,68056.6201215663,154349.76
2024-07-22,67535.1976738749,154415.89
2024-07-23,65916.4081616014,155159.51
2024-07-24,65353.3857784921,155240.46
2024-07-25,65722.0611917007,155438.75
2024-07-26,67912.2433091759,155491.0
2024-07-27,68077.3730812391,155571.32
2024-07-28,68170.6691309176,155603.33
2024-07-29,66867.167277031,155781.15
2024-07-30,66186.9146861484,156397.62
2024-07-31,64690.6340385739,156455.22
2024-08-01,65178.0554891876,156602.55
2024-08-02,61506.7698877849,156668.82
2024-08-03,60688.2444272355,156724.28
2024-08-04,58306.2644786675,156768.02
2024-08-05,54343.6276773816,157115.99
2024-08-06,56047.4712866744,157148.08
2024-08-07,55129.7410376973,157301.08
2024-08-08,61908.7896724138,157352.37
2024-08-09,60720.9407594974,157433.67
2024-08-10,60871.5550727645,157595.67
2024-08-11,58836.1043722969,157595.97
2024-08-12,59394.1629538282,157648.81
2024-08-13,60536.2457846289,157700.91
2024-08-14,58840.6466797195,157729.97
2024-08-15,57644.1876879018,157782.59
2024-08-16,58927.2765087668,157817.39
2024-08-17,59414.6743351841,157812.16
2024-08-18,58793.2061458212,157816.87
2024-08-19,59411.5190169492,157872.53
2024-08-20,59123.3002662186,157925.5
2024-08-21,61133.0256493279,157998.32
2024-08-22,60394.4737749854,158041.64
2024-08-23,64106.8029152543,158126.06
2024-08-24,64023.226703682,158139.77
2024-08-25,64498.0183413209,158139.38
2024-08-26,62983.4427729398,158180.39
2024-08-27,59548.0076215663,158383.87
2024-08-28,59100.7747548217,158429.68
2024-08-29,59339.7909947399,158872.45
2024-08-30,59142.9399640561,158898.2
2024-08-31,58959.926273232,158949.1
2024-09-01,57349.0807180012,158942.29
2024-09-02,59159.0238877849,158955.58
2024-09-03,57637.7754444769,158922.53
2024-09-04,58033.3989704851,158889.44
2024-09-05,56112.9529400935,159017.93
2024-09-06,53838.9534623028,159115.25
2024-09-07,54066.4399248977,159101.78
2024-09-08,54859.2584082408,159088.41
2024-09-09,57135.7814371712,159187.39
2024-09-10,57664.4998214494,159269.66
2024-09-11,57409.1950663355,159314.0
2024-09-12,58124.6418065459,159351.68
2024-09-13,60536.8814503215,159500.88
2024-09-14,60007.1702507306,159503.84
2024-09-15,59129.9197536528,159522.6
2024-09-16,58227.46421654,159634.51
2024-09-17,60238.2177255991,159684.64
2024-09-18,61306.2337317358,159789.58
2024-09-19,62994.6096528346,159858.2
2024-09-20,63153.9518270018,159999.11
2024-09-21,63367.7296078317,160015.63
2024-09-22,63571.9521729983,160025.21
2024-09-23,63336.0126347165,160131.42
2024-09-24,64342.7891113384,160186.66
2024-09-25,63059.6269167154,160304.92
2024-09-26,65057.7861461134,160477.76
2024-09-27,65767.7132542373,160552.93
2024-09-28,65770.5276478667,160581.31
2024-09-29,65617.7610689655,160590.7
2024-09-30,63260.0425482174,160661.75
2024-10-01,60858.2487086499,160688.58
2024-10-02,60686.0993135593,160727.09
2024-10-03,60765.2367498539,160705.7
2024-10-04,62052.5100496785,160780.12
2024-10-05,62030.4538977206,160783.44
2024-10-06,62789.8814555815,160790.4
2024-10-07,62416.508829924,160841.28
2024-10-08,62126.3273769725,161810.93
2024-10-09,60615.2581917008,161912.78
2024-10-10,60221.1172869667,161980.57
2024-10-11,62462.539962595,162009.3
2024-10-12,63202.8806992987,162067.0
2024-10-13,62759.431113384,162111.66
2024-10-14,66089.7587410871,162207.08
2024-10-15,66933.974833723,162517.33
2024-10-16,67662.9534038574,162594.1
2024-10-17,67337.9075482174,162696.07
2024-10-18,68390.5375625365,162825.77
2024-10-19,68357.8982963179,162936.03
2024-10-20,69012.3532089421,163157.91
2024-10-21,67440.4625058445,163467.33
2024-10-22,67425.7553211572,163534.53
2024-10-23,66647.2866642315,163603.24
2024-10-24,68130.9948369374,163650.97
2024-10-25,66261.5376861485,163742.59
2024-10-26,67023.3399611338,163769.59
2024-10-27,68000.1475008767,163795.59
2024-10-28,69862.5205470485,163881.47
2024-10-29,72678.7866201052,164084.57
2024-10-30,72450.2843819404,164209.27
2024-10-31,70367.0819576271,164319.91
2024-11-01,69483.5830303916,164463.77
2024-11-02,69241.6794865576,164524.64
2024-11-03,68742.7546227352,164550.82
2024-11-04,67779.0969795441,164687.46
2024-11-05,69538.0241729982,164803.15
2024-11-06,75696.0366192285,165646.83
2024-11-07,75972.2955546464,165807.57
2024-11-08,76507.4474012273,166065.51
2024-11-09,76799.2527469316,166104.28
2024-11-10,80409.2865666277,166274.75
2024-11-11,88859.998448568,166723.52
2024-11-12,88048.7488877849,167291.34
2024-11-13,90369.3819693162,167879.16
2024-11-14,87204.2569827586,168769.86
2024-11-15,91139.0844427236,169237.34
2024-11-16,90567.6957568673,169704.83
2024-11-17,89732.9704292811,169893.08
2024-11-18,90587.6965534775,170081.33
2024-11-19,92254.1385800701,170697.77
2024-11-20,94160.0406858562,171261.95
2024-11-21,98545.5688798948,172222.76
2024-11-22,98938.3495450029,172315.91
2024-11-23,97707.0484590883,172633.99
2024-11-24,97980.2082819988,172811.17
2024-11-25,93343.0290745178,173257.97
2024-11-26,91875.5699593805,173939.86
2024-11-27,95989.0802273524,174462.76
2024-11-28,95737.9402822911,174923.58
2024-11-29,97398.9417399182,175143.27
2024-11-30,96463.6248980129,175232.78
2024-12-01,97469.6044529515,175335.26
2024-12-02,95726.4417258913,175863.65
2024-12-03,96010.8774228521,176601.79
2024-12-04,98920.2528255406,176892.28
2024-12-05,96949.6644117475,177985.8
2024-12-06,99953.1056580947,178852.84
2024-12-07,99977.7002282291,178819.58
2024-12-08,100798.98356429,178958.65
2024-12-09,97390.1988597311,179102.76
2024-12-10,96835.5017387493,179316.48
2024-12-11,101310.201899766,179924.15
2024-12-12,100090.890479544,180004.57
2024-12-13,101289.823976914,180338.08
2024-12-14,101366.87166803,180482.17
2024-12-15,104551.367141146,180662.06
2024-12-16,105855.672229982,181217.69
2024-12-17,106115.910582992,181789.41
2024-12-18,100469.770656926,182375.77
2024-12-19,97697.045779661,183235.94
2024-12-20,97617.4422051432,183848.45
2024-12-21,97093.0190832846,183924.96
2024-12-22,95149.1058252484,184075.97
2024-12-23,94800.7562060199,184816.65
2024-12-24,98637.7330543542,185610.1
2024-12-25,99235.3678869082,185678.47
2024-12-26,95628.3030902981,185682.49
2024-12-27,94219.9821461134,186121.25
2024-12-28,95123.5811098773,186226.99
2024-12-29,93457.5783202806,186645.75
2024-12-30,92523.163085038,187287.2
2024-12-31,93389.7326016949,187896.91
2025-01-01,94455.7965718878,188296.82
2025-01-02,96851.393682934,188462.7
2025-01-03,98120.6846759205,188542.22
2025-01-04,98230.0478571011,188541.31
2025-01-05,98414.8120964348,188585.97
2025-01-06,102179.560366745,188735.05
2025-01-07,96974.9957857978,189309.99
2025-01-08,95039.2809210988,189452.07
2025-01-09,92346.1691589714,189537.91
2025-01-10,94759.1196358854,189676.11
2025-01-11,94606.5080099357,189662.64
2025-01-12,94353.7752586207,189701.05
2025-01-13,94375.7299102864,189782.7
2025-01-14,96569.475726768,189869.84
2025-01-15,100172.405985096,190212.81
2025-01-16,99977.7298234951,190396.49
2025-01-17,104296.588034191,190605.3
2025-01-18,104398.156261251,190847.23
2025-01-19,100954.572281999,190808.41
2025-01-20,102588.998699006,
2025-01-21,105987.888705435,191084.99
2025-01-22,103791.128861485,191591.2
2025-01-23,104184.616743717,193522.79
2025-01-24,104716.12488194,193645.54
2025-01-25,104866.085348919,193725.85
2025-01-26,102833.369273232,193781.09
2025-01-27,101907.44629661,193975.51
2025-01-28,101138.144066043,194008.72
2025-01-29,103918.795458796,194093.68
2025-01-30,104987.446410871,194202.08
2025-01-31,102263.043670953,194306.3
2025-02-01,100610.290439801,194381.29
2025-02-02,97424.7809000584,194453.83
2025-02-03,101582.408702221,194669.05
2025-02-04,97848.1497592051,195114.48
2025-02-05,97599.99,195625.76
2025-02-06,96541.3006811806,196137.04
2025-02-07,96384.1109836353,196236.33
2025-02-08,96603.318157218,196287.72
2025-02-09,96309.7532405026,196978.44
2025-02-10,97375.2253535944,197084.16
2025-02-11,95806.2580385739,197482.49
2025-02-12,97756.4976548802,197589.38
2025-02-13,96534.7406332554,197660.72
2025-02-14,97414.3589821742,197774.54
2025-02-15,97583.2431767972,197814.15
2025-02-16,96182.2661706604,197825.41
2025-02-17,95790.5109985389,197878.28
2025-02-18,95444.031886616,197984.28
2025-02-19,96647.9132977791,198039.27
2025-02-20,98392.2197247224,198114.83
2025-02-21,96048.9937247224,198213.65
2025-02-22,96605.7091057861,198269.16
2025-02-23,96091.6329774985,198290.89
2025-02-24,91869.6543430742,198396.24
2025-02-25,88769.7356265342,198811.83
2025-02-26,83987.89564173,199184.46
2025-02-27,84625.4191364699,199385.7
2025-02-28,84243.7779114553,199587.77
2025-03-01,85844.3685628288,199620.81
2025-03-02,94328.0094444769,199699.44
2025-03-03,86315.9305511397,199941.3
2025-03-04,87323.690650789,200063.15
2025-03-05,90619.4090976038,200143.05
2025-03-06,90222.0693275862,200386.12
2025-03-07,86553.5921937464,200548.71
2025-03-08,86171.2789362946,200547.13
2025-03-09,80647.7964108709,200574.06
2025-03-10,79005.9601291642,200917.75
2025-03-11,82747.1601917008,201144.46
2025-03-12,83630.1581101695,201354.5
2025-03-13,81110.2890490941,201476.09
2025-03-14,84105.8335517241,201626.88
2025-03-15,84352.8773018703,201618.27
2025-03-16,82492.1028287551,201640.62
2025-03-17,84013.947518118,201715.4
2025-03-18,82680.8065514319,201774.63
2025-03-19,86774.23507218,201866.05
2025-03-20,84124.9712878434,202073.93
2025-03-21,84069.4081800117,202095.56
2025-03-22,83821.220305377,202212.39
2025-03-23,85760.8814506137,202216.74
2025-03-24,87322.5718568089,202272.17
2025-03-25,87422.8426084161,202363.02
2025-03-26,86836.6760955582,202462.74
2025-03-27,87211.3240169492,202525.05
2025-03-28,84309.0783550555,202528.44
2025-03-29,82497.1792472238,202495.35
2025-03-30,82216.4666765049,
2025-03-31,82461.4496279953,202563.59
2025-04-01,85226.7137936879,202624.46
2025-04-02,82555.631296318,202839.82
2025-04-03,82931.697399474,203384.27
2025-04-04,83774.1797375804,203501.54
2025-04-05,83302.1715756867,203537.42
2025-04-06,77949.0884926943,203572.09
2025-04-07,79421.8044105786,203991.34
2025-04-08,76351.4295303916,204066.72
2025-04-09,82720.6034891876,204254.87
2025-04-10,79558.9558252484,204576.91
2025-04-11,83359.8995157802,204830.13
2025-04-12,85269.2495119813,204852.0
2025-04-13,83568.9544360023,204921.21
2025-04-14,84589.0324135009,204988.24
2025-04-15,83671.3439713618,205180.85
2025-04-16,84151.5357562829,205335.59
2025-04-17,84940.5838538866,205767.04
2025-04-18,84434.7727463472,205786.3
2025-04-19,85124.721496201,205780.65
2025-04-20,85101.7461545879,205795.97
2025-04-21,87360.7198933372,205879.54
2025-04-22,93495.6106890707,206024.0
2025-04-23,93695.7404772063,206224.82
2025-04-24,93849.8817790766,206564.69
2025-04-25,94771.4128007014,207076.45
2025-04-26,94694.5111014027,207185.21
2025-04-27,93812.876534775,207221.74
2025-04-28,95066.0211867329,207565.95
2025-04-29,94102.8403024547,207971.41
2025-04-30,94236.7325143191,208202.34
2025-05-01,96411.7422635885,208501.54
2025-05-02,96842.1021057861,208802.33
2025-05-03,95943.61135301,208835.42
2025-05-04,94377.7899196376,208846.03
2025-05-05,94853.7298594389,209667.34
2025-05-06,96677.9245029223,210236.67
2025-05-07,97137.3757086499,210549.19
2025-05-08,103069.539295733,210928.87
2025-05-09,102940.802949445,211311.71
2025-05-10,104582.821806254,211336.92
2025-05-11,103976.137798948,211410.92
2025-05-12,102920.074689071,211615.04
2025-05-13,104145.711825248,212216.62
2025-05-14,103572.719642022,212381.81
2025-05-15,103716.283947399,212960.37
2025-05-16,103566.269191116,213147.07
2025-05-17,103190.041364991,213175.37
2025-05-18,106015.689848919,213250.16
2025-05-19,105615.828960257,213794.75
2025-05-20,106893.330247516,214225.65
2025-05-21,109704.855619521,214749.43
2025-05-22,111477.014787843,215010.55
2025-05-23,107291.888969901,215271.05
2025-05-24,107917.328289304,215310.34
2025-05-25,108914.876558445,215439.11
2025-05-26,109371.985172122,216022.55
2025-05-27,109066.345636762,216470.09
2025-05-28,107895.402399474,216670.84
2025-05-29,105732.957892168,217139.96
2025-05-30,103981.302957919,217289.65
2025-05-31,104708.964150205,217306.07
2025-06-01,105750.15972443,217338.23
2025-06-02,105899.696926651,217544.94
2025-06-03,105483.98555114,217728.78
2025-06-04,104782.844900351,218191.26
2025-06-05,101669.190496785,218274.05
2025-06-06,104421.051549094,218369.27
2025-06-07,105685.250402104,218444.82
2025-06-08,105727.739632379,218496.45
2025-06-09,110198.15871391,218578.99
2025-06-10,110074.119081824,218821.97
2025-06-11,108645.785558153,218967.41
2025-06-12,105998.985830801,219054.37
2025-06-13,106024.822087376,219421.33
2025-06-14,105467.108742256,219433.01
2025-06-15,105512.797437756,219482.26
2025-06-16,107243.933345997,219754.09
2025-06-17,104628.396527469,219864.51
2025-06-18,104813.367028638,220021.89
2025-06-19,104709.720767095,220121.3
2025-06-20,103274.958839567,220161.26
2025-06-21,101548.196381648,220236.85
2025-06-22,100899.234151958,220426.19
2025-06-23,105496.947495324,220614.42
2025-06-24,105964.065136762,220855.33
2025-06-25,107305.065199591,221101.28
2025-06-26,107012.822824079,221662.74
2025-06-27,107090.95905114,222234.64
2025-06-28,107357.617171245,222261.84
2025-06-29,108360.901696376,222308.77
2025-06-30,107153.101135885,223010.32
2025-07-01,105566.356597896,223275.2
2025-07-02,108927.13451841,223448.22
2025-07-03,109632.159126826,223669.32
2025-07-04,108081.395758621,231990.22
2025-07-05,108244.788813852,231997.91
2025-07-06,109180.005545587,232020.67
2025-07-07,108249.401004091,232458.26
2025-07-08,108956.631703098,233068.08
2025-07-09,111416.806720047,233635.44
2025-07-10,115873.903783752,233805.54
2025-07-11,117618.605087084,234440.46
2025-07-12,117382.372540912,234784.1
2025-07-13,118899.737107832,234908.19
2025-07-14,119871.096197838,235324.09
2025-07-15,117710.89100789,235679.52
2025-07-16,118730.187791642,236474.98
2025-07-17,119501.663770894,237173.46
2025-07-18,117958.511213033,237410.2
2025-07-19,117908.52473232,237745.8
2025-07-20,117305.680953828,237814.53
2025-07-21,117432.435634717,238088.62
2025-07-22,120068.00578872,238700.24
2025-07-23,118650.587165693,239203.05
2025-07-24,118377.081936879,239826.8
2025-07-25,117520.17335038,240487.49
2025-07-26,117983.204598773,240595.23
2025-07-27,119438.164235535,240663.12
2025-07-28,118022.637320281,241010.75
2025-07-29,117871.370895383,241476.78
2025-07-30,117732.643660725,241874.22
2025-07-31,115848.339985096,241905.35
2025-08-01,113282.144336061,242054.54
2025-08-02,112545.673659264,242080.29
2025-08-03,114263.693947691,242234.75
2025-08-04,115199.933659264,242366.61
2025-08-05,114111.36101841,242698.06
2025-08-06,115034.678748977,242771.63
2025-08-07,117444.913924313,243215.3
2025-08-08,116740.687720923,243398.15
2025-08-09,116511.655739375,243440.66
2025-08-10,119189.198160275,243537.85
2025-08-11,118742.043048644,243678.86
2025-08-12,120154.32493507,243915.21
2025-08-13,123442.67982225,244153.27
2025-08-14,118510.27128083,244543.12
2025-08-15,117311.209947715,244720.37
2025-08-16,117462.42684623,245910.85
2025-08-17,117601.952231888,245953.9
2025-08-18,116312.914397989,246071.39
2025-08-19,112886.10147543,246345.27
2025-08-20,114277.320860316,246606.53
2025-08-21,112347.102298302,246831.32
2025-08-22,116800.977035073,247161.12
2025-08-23,115280.444723834,247241.78
2025-08-24,113516.122474401,247322.43
2025-08-25,110089.533314144,247539.98
2025-08-26,111895.295495307,247688.73
2025-08-27,111252.307236061,247870.98
2025-08-28,112481.152904109,248084.87
2025-08-29,108473.330441642,249644.5
2025-08-30,108746.150824851,249765.75
2025-08-31,108316.44689481,249868.47
2025-09-01,108992.324614863,249969.71
2025-09-02,111140.947159836,250076.11
2025-09-03,111780.743587376,250232.61
2025-09-04,110900.633412981,250545.85
2025-09-05,110711.229484804,251122.42
2025-09-06,110243.650741672,251213.08
2025-09-07,111307.784421087,251288.73
2025-09-08,112112.311575102,251448.5
2025-09-09,111486.396779836,251630.14
2025-09-10,113930.748423437,251791.93
2025-09-11,115445.812932648,252046.6
2025-09-12,116149.174031958,252242.59
2025-09-13,115965.627551268,252372.74
2025-09-14,115395.933423437,252402.81
2025-09-15,115420.931814144,252727.3
2025-09-16,116798.874620164,252978.92
2025-09-17,116575.777628866,253453.78
2025-09-18,117014.426762174,253655.73
2025-09-19,115612.372541695,254339.69
2025-09-20,115753.165960549,254412.99
2025-09-21,115320.858829047,254469.67
2025-09-22,112727.70773813,254598.0
2025-09-23,112052.393282022,255001.62
2025-09-24,113324.623592192,255077.05
2025-09-25,109166.347974874,255505.98
2025-09-26,109669.102166861,255816.87
2025-09-27,109644.73069287,255895.05
2025-09-28,112170.00778609,255979.35
2025-09-29,114341.141435418,256108.54
2025-09-30,113971.742796902,256507.61
2025-10-01,118393.270386324,257054.58
2025-10-02,120558.594007013,257386.87
2025-10-03,122348.127640269,257688.41
2025-10-04,122379.744317651,257851.77
2025-10-05,123523.768313852,258008.57
